resample,accuracy,macro_f1,class_f1_A,class_f1_B,class_f1_C,class_f1_D,parse_rate,mean_latency_seconds,mean_realized_tiles
104,0.4557823129251701,0.4166468939958873,0.2727272727272727,0.5234899328859061,0.5370370370370371,0.3333333333333333,1.0,1.0046187559408801,7.789115646258503
105,0.52,0.4824166662573855,0.39655172413793105,0.5882352941176471,0.5042016806722689,0.4406779661016949,1.0,0.9622215067750464,7.62
106,0.4076655052264808,0.3405132587621973,0.2782608695652174,0.5228758169934641,0.23255813953488372,0.3283582089552239,1.0,0.9677304764593001,7.7770034843205575
107,0.47315436241610737,0.395774497823154,0.416,0.5787781350482315,0.3619047619047619,0.22641509433962265,0.9932885906040269,0.967865654348627,7.885906040268456
108,0.4409722222222222,0.38392542501350485,0.35398230088495575,0.5436241610738255,0.3047619047619048,0.3333333333333333,1.0,0.9652749459071654,7.951388888888889
109,0.40625,0.35185125403791934,0.43478260869565216,0.48464163822525597,0.2692307692307692,0.21875,1.0,0.9820469239881883,7.916666666666667
110,0.43288590604026844,0.36765766909647957,0.3652173913043478,0.5159235668789809,0.43564356435643564,0.15384615384615385,0.9966442953020134,0.9734884379931644,7.751677852348993
111,0.419672131147541,0.4011518889281246,0.3310344827586207,0.47719298245614034,0.4117647058823529,0.38461538461538464,1.0,0.9673437526785448,7.8754098360655735
112,0.5033112582781457,0.4633227231692739,0.3779527559055118,0.5938566552901023,0.48148148148148145,0.4,0.9966887417218543,0.9932047737891854,7.801324503311259
113,0.41724137931034483,0.3384576316179858,0.3177570093457944,0.5206349206349207,0.34,0.17543859649122806,0.996551724137931,0.964997573646492,7.896551724137931
114,0.47194719471947194,0.41978797963227854,0.32558139534883723,0.5668789808917197,0.4583333333333333,0.3283582089552239,1.0,0.9793014685091602,7.65016501650165
115,0.4631578947368421,0.3875630913467957,0.37254901960784315,0.554140127388535,0.4166666666666667,0.20689655172413793,1.0,0.9822609484097675,7.796491228070176
116,0.45016077170418006,0.383424244093495,0.2376237623762376,0.559748427672956,0.4307692307692308,0.3055555555555556,0.9967845659163987,0.9868835443990167,7.672025723472669
117,0.40875912408759124,0.38359009200791583,0.40707964601769914,0.45588235294117646,0.2558139534883721,0.4155844155844156,1.0,0.9953669294864483,7.861313868613139
118,0.4662379421221865,0.4080159437021668,0.36363636363636365,0.5602409638554217,0.36036036036036034,0.34782608695652173,1.0,0.9958059611817122,7.768488745980707
119,0.43728813559322033,0.420186556786856,0.375,0.4748201438848921,0.4672897196261682,0.36363636363636365,1.0,0.9798088636154593,7.84406779661017
120,0.43205574912891986,0.3525392945455062,0.3368421052631579,0.5325077399380805,0.34408602150537637,0.19672131147540983,0.9930313588850174,0.989653839087211,7.693379790940766
121,0.47440273037542663,0.41326551934907996,0.384,0.56957928802589,0.38202247191011235,0.31746031746031744,1.0,0.9583627366311467,7.802047781569966
122,0.4642857142857143,0.4189580443551097,0.30927835051546393,0.547945205479452,0.42424242424242425,0.39436619718309857,0.9964285714285714,1.0160523456188717,7.771428571428571
123,0.5032679738562091,0.446626785801871,0.37398373983739835,0.6086956521739131,0.4090909090909091,0.39473684210526316,0.9901960784313726,0.9863810714127289,7.823529411764706
