resample,accuracy,macro_f1,class_f1_A,class_f1_B,class_f1_C,class_f1_D,parse_rate,mean_latency_seconds,mean_realized_tiles
26,0.4774193548387097,0.4629728073227192,0.4845360824742268,0.5022421524663677,0.4583333333333333,0.4067796610169492,1.0,2.271775950431343,8.0
27,0.5052264808362369,0.4786249072027501,0.5268817204301075,0.5660377358490566,0.4036697247706422,0.417910447761194,1.0,2.3662558845130772,8.0
28,0.5,0.4780512305374184,0.5303867403314917,0.5555555555555556,0.38181818181818183,0.4444444444444444,1.0,2.3399343221625757,8.0
29,0.5,0.47957213529363085,0.5120772946859904,0.5687203791469194,0.4195804195804196,0.417910447761194,1.0,2.345269236894574,8.0
30,0.5135135135135135,0.5046002502451655,0.49673202614379086,0.5589519650655022,0.4566929133858268,0.5060240963855421,1.0,2.3324576178093666,8.0
31,0.48013245033112584,0.46420984311568014,0.43529411764705883,0.5546218487394958,0.40350877192982454,0.4634146341463415,1.0,2.401368490657738,8.0
32,0.5164473684210527,0.47756122096543097,0.5029239766081871,0.6,0.4794520547945205,0.32786885245901637,1.0,2.314863686970631,8.0
33,0.47896440129449835,0.48051915357949837,0.45320197044334976,0.5096153846153846,0.45925925925925926,0.5,1.0,2.2998526017256924,8.0
34,0.5217391304347826,0.48594544683972685,0.5252525252525253,0.6063348416289592,0.4262295081967213,0.38596491228070173,1.0,2.3060120953944665,8.0
35,0.5032467532467533,0.5105214731925006,0.4824120603015075,0.507177033492823,0.5070422535211268,0.5454545454545454,1.0,2.3467632304792376,8.0
36,0.48639455782312924,0.4518423851191254,0.40476190476190477,0.5877192982456141,0.49230769230769234,0.3225806451612903,1.0,2.3683137238329772,8.0
37,0.49328859060402686,0.492478961549758,0.46,0.5454545454545454,0.4247787610619469,0.5396825396825397,1.0,2.309684666379936,8.0
38,0.45454545454545453,0.44334599538493263,0.4371584699453552,0.5112107623318386,0.37168141592920356,0.4533333333333333,1.0,2.334602049222649,8.0
39,0.42073170731707316,0.4148836108983085,0.39408866995073893,0.4426229508196721,0.4444444444444444,0.3783783783783784,1.0,2.314260664838934,8.0
40,0.5100671140939598,0.4866020247028052,0.5373134328358209,0.5229357798165137,0.5225225225225225,0.36363636363636365,1.0,2.297179924877323,8.0
41,0.4842105263157895,0.4596189975500321,0.518918918918919,0.5024630541871922,0.47863247863247865,0.3384615384615385,1.0,2.3736016185333333,8.0
42,0.4826388888888889,0.4403209370912351,0.5544554455445545,0.5302325581395348,0.2765957446808511,0.4,1.0,2.388365725553336,8.0
